Customer ID,Date of Purchase,Purchase Value
10775,2025-03-02 12:19:58.580611,119.61
11827,2023-04-15 12:19:58.580611,103.79
12321,2022-05-06 12:19:58.580611,1066.59
11051,2024-08-16 12:19:58.580611,140.05
12373,2023-04-15 12:19:58.580611,901.66
10939,2024-06-21 12:19:58.580611,1057.9
10539,2023-03-01 12:19:58.580611,198.84
10821,2022-08-07 12:19:58.580611,574.29
11461,2024-09-01 12:19:58.580611,1158.16
11088,2024-05-10 12:19:58.580611,1015.89
10355,2023-08-16 12:19:58.580611,633.57
10234,2023-09-13 12:19:58.580611,936.45
12274,2023-11-11 12:19:58.580611,1015.05
11548,2023-04-20 12:19:58.580611,476.31
12096,2024-07-01 12:19:58.580611,1080.29
10117,2024-01-31 12:19:58.580611,612.23
12101,2023-09-05 12:19:58.580611,675.87
11673,2024-09-09 12:19:58.580611,1199.68
11067,2023-05-03 12:19:58.580611,1026.07
12100,2022-08-07 12:19:58.580611,491.56
10557,2022-09-24 12:19:58.580611,101.48
11815,2022-05-24 12:19:58.580611,785.05
12005,2023-07-15 12:19:58.580611,871.34
10397,2023-05-25 12:19:58.580611,812.39
10674,2024-01-11 12:19:58.580611,1164.33
10386,2023-11-26 12:19:58.580611,1047.9
12158,2023-03-19 12:19:58.580611,588.2
12064,2022-08-03 12:19:58.580611,159.77
10883,2023-05-02 12:19:58.580611,618.43
10540,2023-01-16 12:19:58.580611,855.06
10170,2024-06-25 12:19:58.580611,764.56
10739,2024-10-07 12:19:58.580611,687.33
11401,2023-01-03 12:19:58.580611,610.39
12277,2023-10-15 12:19:58.580611,416.08
10118,2024-02-18 12:19:58.580611,397.85
12151,2024-08-24 12:19:58.580611,645.26
11995,2022-12-13 12:19:58.580611,268.27
11705,2022-09-14 12:19:58.580611,468.16
11722,2024-10-23 12:19:58.580611,449.62
12222,2024-12-31 12:19:58.580611,741.72
11697,2022-05-02 12:19:58.580611,164.02
11444,2022-06-12 12:19:58.580611,1010.93
11759,2024-11-18 12:19:58.580611,714.24
11524,2022-08-24 12:19:58.580611,834.62
10664,2023-04-12 12:19:58.580611,870.43
10032,2024-10-22 12:19:58.580611,413.55
12102,2024-05-20 12:19:58.580611,612.11
12059,2024-02-14 12:19:58.580611,1151.43
11551,2023-01-06 12:19:58.580611,941.04
10719,2024-07-25 12:19:58.580611,1166.21
12420,2024-09-19 12:19:58.580611,918.34
10483,2024-04-24 12:19:58.580611,284.92
10972,2023-04-20 12:19:58.580611,161.63
10306,2023-05-29 12:19:58.580611,731.2
10456,2023-04-20 12:19:58.580611,487.17
12207,2023-07-20 12:19:58.580611,395.76
10330,2023-10-28 12:19:58.580611,986.0
10224,2022-06-26 12:19:58.580611,497.36
11479,2024-09-10 12:19:58.580611,441.87
11082,2023-05-09 12:19:58.580611,1033.49
10643,2024-10-15 12:19:58.580611,1029.38
10615,2023-07-03 12:19:58.580611,485.57
10194,2023-04-10 12:19:58.580611,1014.07
10488,2024-09-13 12:19:58.580611,1034.36
12204,2023-10-28 12:19:58.580611,560.56
11249,2023-09-03 12:19:58.580611,163.79
11102,2025-01-10 12:19:58.580611,91.76
11147,2022-04-20 12:19:58.580611,670.85
11241,2022-05-19 12:19:58.580611,471.92
10515,2022-11-08 12:19:58.580611,1196.82
11625,2025-02-08 12:19:58.580611,947.38
11127,2024-01-09 12:19:58.580611,935.02
10392,2022-10-18 12:19:58.580611,1150.32
10630,2024-06-26 12:19:58.580611,1075.37
11847,2023-02-14 12:19:58.580611,443.19
10979,2024-11-30 12:19:58.580611,274.25
10433,2023-11-18 12:19:58.580611,917.94
10277,2023-07-27 12:19:58.580611,509.88
10232,2023-12-31 12:19:58.580611,615.22
11552,2024-12-08 12:19:58.580611,789.74
11594,2023-06-19 12:19:58.580611,1097.74
11113,2023-02-02 12:19:58.580611,555.19
12409,2023-05-02 12:19:58.580611,959.48
10025,2024-10-25 12:19:58.580611,387.86
11417,2022-06-27 12:19:58.580611,864.75
12314,2024-03-11 12:19:58.580611,91.75
10460,2023-11-19 12:19:58.580611,1057.37
11091,2023-06-22 12:19:58.580611,123.72
11006,2022-07-07 12:19:58.580611,881.16
11994,2024-05-18 12:19:58.580611,141.35
10490,2024-01-09 12:19:58.580611,385.53
11072,2022-12-09 12:19:58.580611,641.89
10215,2023-01-24 12:19:58.580611,556.13
11723,2024-01-18 12:19:58.580611,302.94
11592,2022-12-24 12:19:58.580611,460.53
10158,2023-06-15 12:19:58.580611,897.75
10685,2022-07-22 12:19:58.580611,832.88
11776,2024-08-07 12:19:58.580611,169.71
12052,2023-08-14 12:19:58.580611,919.52
11843,2022-11-07 12:19:58.580611,148.88
12408,2022-05-27 12:19:58.580611,692.65
12295,2024-07-25 12:19:58.580611,378.67
11589,2024-01-24 12:19:58.580611,742.34
11696,2024-01-11 12:19:58.580611,380.07
11946,2022-07-18 12:19:58.580611,1183.3
12062,2023-04-17 12:19:58.580611,433.8
11145,2022-12-19 12:19:58.580611,358.58
12324,2022-10-28 12:19:58.580611,399.1
11581,2024-10-25 12:19:58.580611,1085.08
12257,2023-08-21 12:19:58.580611,796.2
12349,2024-11-27 12:19:58.580611,901.06
11932,2022-04-27 12:19:58.580611,1108.99
11757,2023-12-17 12:19:58.580611,1102.18
12050,2022-03-19 12:19:58.580611,910.23
10989,2025-01-24 12:19:58.580611,309.59
11541,2024-12-30 12:19:58.580611,1026.14
11116,2023-10-05 12:19:58.580611,316.19
10492,2023-04-22 12:19:58.580611,914.62
10619,2023-09-18 12:19:58.580611,851.02
12378,2022-05-13 12:19:58.580611,932.37
12380,2023-10-29 12:19:58.580611,681.28
12097,2024-08-28 12:19:58.580611,798.99
11546,2023-11-30 12:19:58.580611,1148.19
10862,2024-02-10 12:19:58.580611,202.21
11691,2022-07-10 12:19:58.580611,432.82
11605,2023-02-01 12:19:58.580611,768.61
12319,2024-02-19 12:19:58.580611,1160.1
10579,2024-08-17 12:19:58.580611,196.09
11890,2023-12-08 12:19:58.580611,115.03
11275,2022-11-24 12:19:58.580611,151.88
11855,2023-01-25 12:19:58.580611,148.17
11355,2022-12-08 12:19:58.580611,1097.68
11162,2024-07-14 12:19:58.580611,890.6
10356,2022-08-01 12:19:58.580611,841.59
11624,2023-06-06 12:19:58.580611,670.06
12321,2025-01-30 12:19:58.580611,957.97
12006,2022-10-28 12:19:58.580611,262.77
12358,2023-06-22 12:19:58.580611,525.05
10869,2025-02-22 12:19:58.580611,633.9
10885,2024-10-09 12:19:58.580611,212.55
12001,2024-11-11 12:19:58.580611,555.66
12201,2023-05-11 12:19:58.580611,441.32
11413,2023-03-14 12:19:58.580611,129.5
11283,2022-05-06 12:19:58.580611,241.78
10619,2022-12-11 12:19:58.580611,938.08
10882,2023-10-02 12:19:58.580611,110.02
10796,2023-12-05 12:19:58.580611,1127.02
12172,2023-06-05 12:19:58.580611,185.93
11296,2022-06-24 12:19:58.580611,977.15
10618,2023-03-14 12:19:58.580611,1087.46
11834,2022-10-18 12:19:58.580611,1134.66
10244,2024-06-16 12:19:58.580611,1052.9
10929,2024-04-15 12:19:58.580611,409.18
11270,2023-07-10 12:19:58.580611,459.73
10519,2024-05-27 12:19:58.580611,563.47
12409,2024-02-17 12:19:58.580611,244.62
10007,2022-03-27 12:19:58.580611,114.72
12019,2023-05-26 12:19:58.580611,1054.72
10494,2022-03-15 12:19:58.580611,705.08
11629,2023-05-30 12:19:58.580611,765.68
11062,2022-07-04 12:19:58.580611,1118.96
10186,2024-12-02 12:19:58.580611,828.28
11877,2023-11-27 12:19:58.580611,856.85
12140,2024-04-15 12:19:58.580611,963.54
10085,2022-03-19 12:19:58.580611,219.15
10136,2022-04-11 12:19:58.580611,489.78
12121,2024-10-27 12:19:58.580611,1164.71
11636,2022-06-25 12:19:58.580611,1114.45
12218,2023-12-13 12:19:58.580611,1071.32
11751,2023-08-24 12:19:58.580611,591.82
12217,2024-08-19 12:19:58.580611,1041.48
11787,2023-05-16 12:19:58.580611,143.72
10871,2024-07-26 12:19:58.580611,254.85
12369,2023-01-11 12:19:58.580611,549.5
10943,2022-10-24 12:19:58.580611,626.57
11626,2022-05-13 12:19:58.580611,382.49
10348,2023-07-21 12:19:58.580611,485.69
11676,2022-09-03 12:19:58.580611,270.68
11196,2024-04-09 12:19:58.580611,632.94
10009,2024-11-04 12:19:58.580611,971.17
11461,2023-11-22 12:19:58.580611,824.11
10666,2022-10-26 12:19:58.580611,209.65
11522,2023-10-26 12:19:58.580611,631.22
12176,2024-04-14 12:19:58.580611,864.39
10600,2024-04-16 12:19:58.580611,678.18
10326,2024-07-01 12:19:58.580611,524.76
10979,2024-09-26 12:19:58.580611,780.33
10628,2022-12-28 12:19:58.580611,1165.19
11629,2024-11-01 12:19:58.580611,195.35
10273,2024-10-14 12:19:58.580611,522.92
10684,2022-08-04 12:19:58.580611,541.33
10115,2024-07-23 12:19:58.580611,730.43
10860,2023-06-16 12:19:58.580611,258.91
12003,2022-03-11 12:19:58.580611,286.07
10692,2022-06-04 12:19:58.580611,406.75
11105,2024-03-25 12:19:58.580611,1151.02
12371,2022-06-13 12:19:58.580611,904.86
12161,2023-02-08 12:19:58.580611,824.48
11792,2022-12-03 12:19:58.580611,996.82
10153,2024-12-23 12:19:58.580611,231.61
11900,2024-04-02 12:19:58.580611,1043.86
11427,2022-08-22 12:19:58.580611,750.26
11289,2024-08-21 12:19:58.580611,462.22
10314,2022-08-29 12:19:58.580611,995.6
11064,2022-10-30 12:19:58.580611,980.85
10104,2023-02-06 12:19:58.580611,1028.74
11924,2022-03-28 12:19:58.580611,218.22
11913,2024-04-20 12:19:58.580611,1165.99
11216,2024-03-02 12:19:58.580611,1155.19
11424,2022-09-12 12:19:58.580611,486.79
12401,2024-03-22 12:19:58.580611,163.14
11772,2024-11-05 12:19:58.580611,275.43
11960,2022-07-11 12:19:58.580611,1192.04
11603,2023-02-22 12:19:58.580611,714.94
10708,2024-04-12 12:19:58.580611,485.85
10650,2024-10-08 12:19:58.580611,409.9
10946,2022-10-13 12:19:58.580611,375.26
10660,2023-08-28 12:19:58.580611,827.21
12146,2023-03-15 12:19:58.580611,555.52
12329,2023-07-12 12:19:58.580611,1161.61
11132,2024-01-11 12:19:58.580611,849.07
10699,2022-08-30 12:19:58.580611,969.17
12246,2023-02-26 12:19:58.580611,414.94
12038,2023-07-02 12:19:58.580611,177.9
12374,2023-01-18 12:19:58.580611,631.48
12201,2023-10-07 12:19:58.580611,439.19
10551,2022-03-13 12:19:58.580611,314.31
10404,2023-09-09 12:19:58.580611,1147.43
10461,2024-10-07 12:19:58.580611,582.83
12179,2023-05-26 12:19:58.580611,283.93
10873,2024-02-29 12:19:58.580611,310.5
10083,2022-04-11 12:19:58.580611,401.59
11422,2024-08-08 12:19:58.580611,1199.24
10220,2024-02-03 12:19:58.580611,387.49
11391,2023-07-20 12:19:58.580611,454.97
10111,2022-12-09 12:19:58.580611,821.85
10614,2023-07-15 12:19:58.580611,416.3
11581,2024-10-31 12:19:58.580611,329.54
10474,2023-07-17 12:19:58.580611,266.09
11913,2023-11-07 12:19:58.580611,437.08
10270,2022-08-21 12:19:58.580611,207.57
11920,2024-03-18 12:19:58.580611,110.7
11390,2023-04-26 12:19:58.580611,983.15
10039,2022-04-12 12:19:58.580611,243.06
11982,2024-02-24 12:19:58.580611,951.33
12236,2023-11-06 12:19:58.580611,975.27
10993,2024-03-04 12:19:58.580611,687.09
12012,2024-10-02 12:19:58.580611,433.75
10289,2022-10-22 12:19:58.580611,250.99
10278,2022-11-21 12:19:58.580611,907.85
10580,2023-01-13 12:19:58.580611,757.54
10862,2023-09-26 12:19:58.580611,817.55
10253,2023-04-30 12:19:58.580611,99.62
10180,2023-01-28 12:19:58.580611,1119.54
10680,2023-03-04 12:19:58.580611,163.58
10824,2023-12-21 12:19:58.580611,497.15
10699,2024-01-27 12:19:58.580611,537.01
11349,2023-06-14 12:19:58.580611,91.5
11380,2024-04-02 12:19:58.580611,641.77
11673,2024-04-15 12:19:58.580611,925.62
11638,2024-10-06 12:19:58.580611,1003.83
11957,2025-01-16 12:19:58.580611,1066.13
10211,2024-12-31 12:19:58.580611,631.37
11538,2024-06-04 12:19:58.580611,790.01
10383,2024-02-17 12:19:58.580611,178.27
11714,2024-10-12 12:19:58.580611,631.72
10341,2022-07-23 12:19:58.580611,261.85
11838,2023-04-06 12:19:58.580611,500.3
11987,2023-06-08 12:19:58.580611,455.53
10843,2022-07-13 12:19:58.580611,560.13
11534,2022-12-21 12:19:58.580611,724.52
10419,2024-12-17 12:19:58.580611,1092.19
11988,2023-08-01 12:19:58.580611,527.88
11932,2022-10-28 12:19:58.580611,1179.06
11849,2024-06-20 12:19:58.580611,932.52
10305,2023-03-02 12:19:58.580611,657.74
10868,2024-01-19 12:19:58.580611,804.87
11135,2023-02-03 12:19:58.580611,203.47
11434,2023-06-05 12:19:58.580611,1027.42
10205,2023-01-26 12:19:58.580611,736.42
10495,2024-05-20 12:19:58.580611,1184.53
11909,2023-01-21 12:19:58.580611,796.44
11045,2023-02-10 12:19:58.580611,1015.86
10212,2023-06-20 12:19:58.580611,977.74
10309,2022-11-14 12:19:58.580611,473.46
11991,2023-06-20 12:19:58.580611,378.17
10271,2023-03-14 12:19:58.580611,567.85
11822,2022-12-28 12:19:58.580611,608.64
12079,2024-04-29 12:19:58.580611,356.49
10442,2025-02-16 12:19:58.580611,1083.0
12209,2022-05-03 12:19:58.580611,692.23
10253,2024-02-16 12:19:58.580611,1176.07
10520,2023-08-04 12:19:58.580611,989.12
10976,2023-08-25 12:19:58.580611,706.83
10009,2022-12-24 12:19:58.580611,1141.21
11583,2023-09-21 12:19:58.580611,650.41
11134,2022-12-20 12:19:58.580611,1074.69
10152,2023-07-03 12:19:58.580611,487.54
11658,2022-05-02 12:19:58.580611,510.29
11856,2023-02-22 12:19:58.580611,554.13
11214,2024-06-13 12:19:58.580611,696.75
11752,2022-07-01 12:19:58.580611,704.37
11104,2024-05-01 12:19:58.580611,641.0
10894,2024-07-23 12:19:58.580611,429.66
11111,2024-12-23 12:19:58.580611,1119.2
10103,2023-11-12 12:19:58.580611,743.33
11914,2023-02-04 12:19:58.580611,542.59
11006,2024-09-22 12:19:58.580611,812.81
10406,2022-04-26 12:19:58.580611,942.44
11401,2023-10-27 12:19:58.580611,1156.41
10166,2024-07-30 12:19:58.580611,644.5
10508,2023-09-13 12:19:58.580611,214.43
11661,2024-05-03 12:19:58.580611,579.25
12360,2023-04-15 12:19:58.580611,621.66
10762,2023-04-18 12:19:58.580611,1085.66
10680,2022-08-28 12:19:58.580611,528.23
12120,2023-03-05 12:19:58.580611,1148.19
11164,2024-05-05 12:19:58.580611,628.5
10581,2023-09-03 12:19:58.580611,1170.9
10261,2023-02-23 12:19:58.580611,99.1
11363,2022-07-29 12:19:58.580611,1087.69
11331,2023-09-06 12:19:58.580611,1123.54
12292,2023-09-13 12:19:58.580611,1156.73
11538,2024-09-03 12:19:58.580611,104.51
10560,2022-09-27 12:19:58.580611,280.59
11099,2022-07-05 12:19:58.580611,815.68
11903,2022-05-26 12:19:58.580611,118.27
10174,2023-01-24 12:19:58.580611,160.61
12156,2025-01-25 12:19:58.580611,335.4
12230,2022-10-12 12:19:58.580611,658.81
10191,2024-02-06 12:19:58.580611,695.95
10064,2023-07-31 12:19:58.580611,128.03
11497,2023-01-25 12:19:58.580611,279.11
11567,2023-06-26 12:19:58.580611,644.67
11151,2023-03-05 12:19:58.580611,749.27
11937,2024-03-10 12:19:58.580611,254.73
10368,2024-08-21 12:19:58.580611,532.71
10850,2024-07-04 12:19:58.580611,1093.89
10042,2023-02-06 12:19:58.580611,1198.78
11907,2022-05-18 12:19:58.580611,1185.81
10077,2023-07-27 12:19:58.580611,1068.66
11824,2024-11-04 12:19:58.580611,528.07
11293,2023-05-05 12:19:58.580611,852.1
10673,2022-06-27 12:19:58.580611,552.42
10700,2022-10-16 12:19:58.580611,809.86
10758,2023-06-21 12:19:58.580611,433.47
11923,2022-03-30 12:19:58.580611,762.88
10901,2024-02-06 12:19:58.580611,671.37
10992,2022-04-06 12:19:58.580611,117.17
11191,2022-08-26 12:19:58.580611,967.68
12386,2023-02-12 12:19:58.580611,103.21
12240,2022-06-11 12:19:58.580611,415.4
11476,2022-07-30 12:19:58.580611,96.58
12330,2023-03-06 12:19:58.580611,507.58
10389,2024-09-04 12:19:58.580611,160.11
10999,2024-11-30 12:19:58.580611,1104.0
10524,2023-12-17 12:19:58.580611,551.4
11855,2022-04-11 12:19:58.580611,600.04
11506,2022-06-21 12:19:58.580611,478.33
10658,2024-07-18 12:19:58.580611,786.53
10890,2024-04-23 12:19:58.580611,960.69
11481,2023-09-10 12:19:58.580611,809.44
10451,2024-06-01 12:19:58.580611,920.51
11537,2024-08-01 12:19:58.580611,1095.63
10882,2022-08-22 12:19:58.580611,1048.54
10312,2023-05-19 12:19:58.580611,838.2
10839,2022-07-22 12:19:58.580611,328.25
10374,2024-02-10 12:19:58.580611,797.85
10450,2022-08-02 12:19:58.580611,651.75
10594,2024-07-27 12:19:58.580611,886.11
11233,2023-12-20 12:19:58.580611,1014.55
10499,2023-11-09 12:19:58.580611,914.42
10463,2024-10-10 12:19:58.580611,1029.68
10112,2024-06-09 12:19:58.580611,160.89
11035,2024-11-09 12:19:58.580611,125.1
12378,2023-02-22 12:19:58.580611,376.94
11924,2023-09-24 12:19:58.580611,1089.74
10139,2024-10-14 12:19:58.580611,1004.26
11424,2024-07-13 12:19:58.580611,847.83
10516,2023-05-31 12:19:58.580611,867.84
11947,2024-01-03 12:19:58.580611,896.6
12165,2023-07-25 12:19:58.580611,1136.29
10887,2023-06-10 12:19:58.580611,1013.73
11341,2023-11-16 12:19:58.580611,781.96
10049,2024-06-25 12:19:58.580611,828.94
10018,2024-09-11 12:19:58.580611,327.25
10725,2024-11-26 12:19:58.580611,819.62
12244,2022-04-10 12:19:58.580611,561.39
11473,2024-11-19 12:19:58.580611,259.79
10451,2023-04-23 12:19:58.580611,985.11
12336,2024-07-09 12:19:58.580611,656.37
11164,2023-10-12 12:19:58.580611,1174.94
11107,2022-09-05 12:19:58.580611,402.66
10214,2024-06-08 12:19:58.580611,623.54
11549,2023-05-12 12:19:58.580611,587.27
12262,2024-03-30 12:19:58.580611,224.07
10127,2022-11-01 12:19:58.580611,562.99
11845,2023-08-01 12:19:58.580611,409.18
10759,2022-10-20 12:19:58.580611,267.96
11815,2023-09-25 12:19:58.580611,403.19
12385,2023-08-23 12:19:58.580611,348.91
10360,2023-08-21 12:19:58.580611,904.82
10568,2023-10-20 12:19:58.580611,124.16
11415,2024-08-19 12:19:58.580611,775.38
12265,2022-04-21 12:19:58.580611,934.33
11597,2024-03-13 12:19:58.580611,623.6
11692,2024-06-25 12:19:58.580611,1124.04
10201,2022-06-09 12:19:58.580611,875.75
12064,2024-09-08 12:19:58.580611,920.2
12369,2023-10-21 12:19:58.580611,308.6
10517,2022-05-04 12:19:58.580611,952.8
11348,2023-08-23 12:19:58.580611,1013.63
11435,2023-12-27 12:19:58.580611,491.01
11341,2022-05-22 12:19:58.580611,326.83
10680,2022-12-28 12:19:58.580611,517.41
11988,2024-11-09 12:19:58.580611,910.96
11491,2022-07-09 12:19:58.580611,553.58
10424,2023-09-13 12:19:58.580611,907.68
11968,2022-07-14 12:19:58.580611,216.06
11712,2023-12-25 12:19:58.580611,984.67
12434,2024-08-12 12:19:58.580611,371.06
10777,2023-08-08 12:19:58.580611,366.31
12145,2023-07-28 12:19:58.580611,745.32
11826,2022-11-05 12:19:58.580611,167.83
10207,2025-02-13 12:19:58.580611,119.19
11537,2022-06-14 12:19:58.580611,379.74
11659,2023-02-13 12:19:58.580611,687.25
12213,2024-02-19 12:19:58.580611,1097.45
10021,2025-02-10 12:19:58.580611,1029.54
10153,2022-09-16 12:19:58.580611,634.4
11962,2024-08-30 12:19:58.580611,131.13
10218,2024-12-18 12:19:58.580611,684.13
10668,2024-07-21 12:19:58.580611,872.32
11518,2022-04-30 12:19:58.580611,466.47
12277,2023-11-05 12:19:58.580611,213.28
12067,2024-11-08 12:19:58.580611,399.21
10949,2023-07-15 12:19:58.580611,946.46
12195,2023-06-30 12:19:58.580611,479.88
10402,2024-01-24 12:19:58.580611,991.3
10595,2022-04-26 12:19:58.580611,444.67
12414,2025-01-25 12:19:58.580611,271.55
11437,2022-10-01 12:19:58.580611,573.79
11157,2024-05-29 12:19:58.580611,592.02
11742,2022-07-23 12:19:58.580611,107.88
11306,2022-07-25 12:19:58.580611,219.92
10072,2024-05-04 12:19:58.580611,295.27
10480,2024-06-05 12:19:58.580611,216.08
10559,2024-05-01 12:19:58.580611,469.09
10744,2023-06-06 12:19:58.580611,1160.73
11466,2024-12-24 12:19:58.580611,655.24
10099,2022-06-11 12:19:58.580611,786.59
11082,2024-03-02 12:19:58.580611,485.59
12305,2023-04-16 12:19:58.580611,449.07
10412,2023-06-23 12:19:58.580611,115.69
11088,2022-11-27 12:19:58.580611,645.37
11177,2024-02-20 12:19:58.580611,626.81
12008,2023-12-09 12:19:58.580611,265.19
12313,2024-02-01 12:19:58.580611,938.4
10820,2023-12-23 12:19:58.580611,636.87
10661,2022-12-28 12:19:58.580611,466.28
10559,2024-08-19 12:19:58.580611,253.07
11271,2023-09-30 12:19:58.580611,702.9
11813,2022-12-27 12:19:58.580611,925.63
10609,2023-05-16 12:19:58.580611,403.02
10024,2024-12-16 12:19:58.580611,332.86
12028,2024-07-28 12:19:58.580611,669.35
10283,2024-11-24 12:19:58.580611,262.43
11472,2022-06-11 12:19:58.580611,829.94
10300,2023-06-29 12:19:58.580611,761.93
11091,2023-09-25 12:19:58.580611,186.66
11030,2022-06-14 12:19:58.580611,130.54
10816,2024-11-08 12:19:58.580611,778.52
10082,2022-11-16 12:19:58.580611,416.67
11920,2022-12-26 12:19:58.580611,185.95
12093,2025-02-06 12:19:58.580611,932.97
10617,2024-08-27 12:19:58.580611,438.59
12309,2025-01-16 12:19:58.580611,600.16
10175,2022-03-29 12:19:58.580611,352.86
11189,2024-07-25 12:19:58.580611,786.32
10841,2025-01-27 12:19:58.580611,424.65
10369,2022-12-04 12:19:58.580611,1164.5
11818,2023-06-18 12:19:58.580611,870.27
12101,2023-06-21 12:19:58.580611,241.76
10689,2023-09-02 12:19:58.580611,552.53
11779,2024-02-12 12:19:58.580611,517.82
11364,2023-03-14 12:19:58.580611,683.01
11432,2023-09-02 12:19:58.580611,1024.54
10366,2023-12-05 12:19:58.580611,737.6
10643,2023-03-07 12:19:58.580611,158.33
12426,2024-03-17 12:19:58.580611,817.51
10072,2023-12-25 12:19:58.580611,99.17
11271,2025-01-30 12:19:58.580611,955.76
10859,2024-08-15 12:19:58.580611,829.97
10042,2024-09-15 12:19:58.580611,432.75
12424,2022-03-13 12:19:58.580611,414.61
11064,2023-07-18 12:19:58.580611,976.08
12217,2023-09-04 12:19:58.580611,959.5
12259,2024-04-16 12:19:58.580611,481.06
11516,2024-10-06 12:19:58.580611,421.83
12086,2023-06-08 12:19:58.580611,711.41
10368,2024-06-14 12:19:58.580611,99.29
10150,2024-07-05 12:19:58.580611,181.76
11134,2023-02-03 12:19:58.580611,230.05
11503,2023-08-15 12:19:58.580611,295.81
11459,2024-05-14 12:19:58.580611,658.34
11070,2022-06-29 12:19:58.580611,1191.39
11023,2023-07-05 12:19:58.580611,814.4
11598,2022-05-06 12:19:58.580611,158.04
12040,2024-08-22 12:19:58.580611,673.39
11389,2022-10-07 12:19:58.580611,641.28
10068,2024-11-04 12:19:58.580611,250.03
12346,2024-10-19 12:19:58.580611,1111.5
10943,2022-06-06 12:19:58.580611,579.25
10801,2024-03-27 12:19:58.580611,1193.96
12343,2023-05-23 12:19:58.580611,556.28
12250,2024-05-28 12:19:58.580611,764.83
10060,2023-08-08 12:19:58.580611,206.29
10945,2023-07-04 12:19:58.580611,594.19
11337,2023-05-18 12:19:58.580611,355.03
11184,2023-06-02 12:19:58.580611,1017.48
10330,2024-05-27 12:19:58.580611,960.15
11551,2024-10-15 12:19:58.580611,1004.84
10337,2024-05-21 12:19:58.580611,893.21
11629,2023-05-06 12:19:58.580611,1014.28
11327,2024-08-14 12:19:58.580611,312.92
11526,2025-01-06 12:19:58.580611,591.77
11673,2024-03-16 12:19:58.580611,857.95
11361,2023-09-04 12:19:58.580611,797.51
11573,2022-08-15 12:19:58.580611,885.15
10274,2024-04-09 12:19:58.580611,338.93
11187,2024-04-05 12:19:58.580611,199.26
12366,2023-10-25 12:19:58.580611,1107.66
12434,2022-10-08 12:19:58.580611,711.79
11993,2023-04-14 12:19:58.580611,260.75
10869,2023-06-08 12:19:58.580611,970.71
11014,2022-07-03 12:19:58.580611,1105.57
11911,2023-06-01 12:19:58.580611,278.22
10602,2024-01-23 12:19:58.580611,997.33
11799,2023-04-14 12:19:58.580611,1125.88
10690,2023-09-28 12:19:58.580611,1131.58
10493,2024-07-04 12:19:58.580611,1104.71
10489,2024-12-09 12:19:58.580611,696.53
10389,2024-02-04 12:19:58.580611,485.39
10294,2024-02-02 12:19:58.580611,98.07
11392,2022-10-26 12:19:58.580611,157.61
11717,2024-07-14 12:19:58.580611,566.01
10648,2024-04-17 12:19:58.580611,533.25
11873,2024-05-28 12:19:58.580611,295.03
10567,2022-11-28 12:19:58.580611,528.98
10444,2025-01-25 12:19:58.580611,283.86
10362,2025-02-04 12:19:58.580611,1032.16
12170,2024-11-19 12:19:58.580611,421.0
11211,2022-08-11 12:19:58.580611,754.41
10741,2022-06-20 12:19:58.580611,648.16
12041,2024-10-08 12:19:58.580611,147.59
10679,2023-07-19 12:19:58.580611,1135.88
11642,2023-05-02 12:19:58.580611,675.22
11572,2022-03-07 12:19:58.580611,450.81
11358,2023-05-05 12:19:58.580611,265.52
12139,2022-08-30 12:19:58.580611,465.76
10062,2025-01-28 12:19:58.580611,112.77
11162,2022-12-18 12:19:58.580611,493.55
11228,2024-11-05 12:19:58.580611,679.95
10255,2024-05-13 12:19:58.580611,1057.77
10134,2023-08-12 12:19:58.580611,852.99
10874,2022-09-15 12:19:58.580611,213.86
10821,2023-10-31 12:19:58.580611,254.0
12135,2024-01-23 12:19:58.580611,565.22
10822,2024-10-07 12:19:58.580611,307.24
10973,2023-03-01 12:19:58.580611,120.91
11777,2024-07-15 12:19:58.580611,983.57
10120,2025-01-04 12:19:58.580611,111.67
11637,2023-12-26 12:19:58.580611,1012.07
11364,2022-08-30 12:19:58.580611,249.96
11007,2024-05-07 12:19:58.580611,1171.89
10924,2024-03-14 12:19:58.580611,760.3
10644,2024-12-10 12:19:58.580611,905.83
12032,2024-02-24 12:19:58.580611,212.64
12068,2023-06-10 12:19:58.580611,1046.94
10241,2024-07-04 12:19:58.580611,1021.5
12350,2023-02-28 12:19:58.580611,814.82
11619,2022-08-09 12:19:58.580611,647.53
10802,2024-05-01 12:19:58.580611,890.85
10963,2022-10-05 12:19:58.580611,96.58
10068,2024-03-06 12:19:58.580611,747.61
11152,2022-07-06 12:19:58.580611,1030.62
10195,2024-06-29 12:19:58.580611,486.16
12187,2022-09-06 12:19:58.580611,210.2
12330,2024-01-24 12:19:58.580611,557.17
12359,2023-11-26 12:19:58.580611,897.09
10745,2023-06-28 12:19:58.580611,209.1
11688,2023-02-22 12:19:58.580611,318.71
10276,2024-04-01 12:19:58.580611,253.78
10060,2022-08-23 12:19:58.580611,974.61
11913,2024-07-16 12:19:58.580611,159.81
12099,2024-10-24 12:19:58.580611,852.11
12200,2023-10-17 12:19:58.580611,496.77
11772,2023-10-28 12:19:58.580611,928.93
11334,2024-10-02 12:19:58.580611,1160.47
11837,2024-07-30 12:19:58.580611,217.15
10566,2024-06-08 12:19:58.580611,438.97
11571,2024-05-20 12:19:58.580611,989.24
